Year,EventName,Driver,GridPosition,LapTime,LapNumber,Stint,Compound,LapPosition,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2024,Canadian Grand Prix,HAM,7,1.23.763,45,3,MEDIUM,5,18.4,74,996.2,FALSE,26.1,4,0.8
2024,Hungarian Grand Prix,ALO,7,1.25.408,13,2,MEDIUM,14,28.9,47,981.5,FALSE,44.1,189,1.3
2024,British Grand Prix,OCO,18,1.33.843,10,1,SOFT,17,16.8,60,991.9,FALSE,25.4,243,2
2024,Emilia Romagna Grand Prix,GAS,15,1.22.007,13,2,HARD,17,25,50,1006.6,FALSE,40.1,143,1.3
2024,Hungarian Grand Prix,ALB,13,1.25.381,13,2,HARD,15,28.9,47,981.5,FALSE,44.1,189,1.3
2024,Hungarian Grand Prix,MAG,15,1.25.539,13,2,HARD,16,28.9,47,981.5,FALSE,44.1,189,1.3
2024,Hungarian Grand Prix,RIC,9,1.25.269,13,2,HARD,17,28.9,47,981.5,FALSE,44.1,189,1.3
2024,Belgian Grand Prix,ALB,10,1.49.702,10,2,MEDIUM,15,21.4,49,977.9,FALSE,43.3,40,1.9
2024,Emilia Romagna Grand Prix,BOT,16,1.21.605,13,2,HARD,18,25,50,1006.6,FALSE,40.1,143,1.3
2024,Australian Grand Prix,LEC,4,1.22.647,11,2,HARD,5,20.8,44,1020.6,FALSE,38.9,120,0.6
2024,British Grand Prix,BOT,16,1.33.787,10,1,MEDIUM,18,16.8,60,991.9,FALSE,25.4,243,2
2024,Hungarian Grand Prix,OCO,19,1.25.302,13,2,HARD,18,28.9,47,981.5,FALSE,44.1,189,1.3
2024,Australian Grand Prix,HUL,16,1.25.070,11,1,HARD,6,20.8,44,1020.6,FALSE,38.9,120,0.6
2024,Australian Grand Prix,PIA,5,1.22.728,11,2,HARD,7,20.8,44,1020.6,FALSE,38.9,120,0.6
2024,British Grand Prix,ZHO,14,1.35.828,10,1,SOFT,19,16.8,60,991.9,FALSE,25.4,243,2
2024,Chinese Grand Prix,LEC,6,1.42.128,11,1,MEDIUM,4,18.9,65,1011.3,FALSE,30.2,126,3.2
2024,Emilia Romagna Grand Prix,ALO,20,1.21.644,13,2,HARD,19,25,50,1006.6,FALSE,40.1,143,1.3
2024,Australian Grand Prix,GAS,17,1.25.397,11,1,MEDIUM,8,20.8,44,1020.6,FALSE,38.9,120,0.6
2024,Chinese Grand Prix,PIA,5,1.43.456,11,1,MEDIUM,5,18.9,65,1011.3,FALSE,30.2,126,3.2
2024,Belgian Grand Prix,RIC,13,1.49.689,10,2,MEDIUM,16,21.4,49,977.9,FALSE,43.3,40,1.9
2024,Hungarian Grand Prix,SAR,14,1.24.975,13,2,HARD,19,28.9,47,981.5,FALSE,44.1,189,1.3
2024,Emilia Romagna Grand Prix,ALB,14,1.21.558,12,3,MEDIUM,20,25,50,1006.6,FALSE,40.1,143,1.3
2024,Belgian Grand Prix,HUL,16,1.49.269,10,2,HARD,17,21.4,49,977.9,FALSE,43.3,40,1.9
2024,Hungarian Grand Prix,ZHO,18,1.25.506,13,2,HARD,20,28.9,47,981.5,FALSE,44.1,189,1.3
2024,Belgian Grand Prix,GAS,12,1.04.826,10,2,HARD,18,21.4,49,977.9,FALSE,43.3,40,1.9
2024,Australian Grand Prix,RUS,7,1.22.716,11,2,HARD,9,20.8,44,1020.6,FALSE,38.9,120,0.6
2024,Dutch Grand Prix,VER,2,1.16.338,13,1,MEDIUM,1,19.1,60,1020,FALSE,30.8,222,4.5
2024,Chinese Grand Prix,SAI,7,1.43.299,11,1,MEDIUM,6,18.9,65,1011.3,FALSE,30.2,126,3.2
2024,Chinese Grand Prix,ALO,3,1.48.048,11,1,MEDIUM,7,18.9,65,1011.3,FALSE,30.2,126,3.2
2024,Dutch Grand Prix,NOR,1,1.16.242,13,1,MEDIUM,2,19.1,60,1020,FALSE,30.8,222,4.5
